,,,,,,,,,Part Request List,,
,,,,,,,,,Requested By:,_______________                                ,
,,,,,,,,,Date Requested:,__ /__ /__,
,,,,,,,,,Date Completed:,__ /__ /__,
,,,,,,,,,Assembly Name:,_______________,
,,,,,,,,,Assemblies:,x1,
,,,,,,,,,,,
,,,,,,,,,,,
Machine,Completed Kit,Completed Assembly Name,Number Per Machine,UOM,Quantity per Machine,Quantity per Assembly,Final QTY (per Machine),Stocked,Part Number,Description,Requested Quantity
Proslab,70924-SD-100,"Cable Assembly, Servo Feedback, R Axis, Amplifier to Box Bulkhead, 36"" Long",1,each,1,4,4,No,70868-SD-100,Intercontec 61.004.11 Pins for Feedback Panel connectors,4
Proslab,70924-SD-100,"Cable Assembly, Servo Feedback, R Axis, Amplifier to Box Bulkhead, 36"" Long",1,inches,1,34,34,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",34
Proslab,70924-SD-100,"Cable Assembly, Servo Feedback, R Axis, Amplifier to Box Bulkhead, 36"" Long",1,each,1,1,1,No,71027-SD-100,"Connector, Intercontec AKUA 012 NN 00 38 0203 000 Panel mt, w/cable seal, no panel o-ring, Servo Feedback Box Mount, Threaded coupling, 3.5mm-5.6mm cable gland",1
Proslab,70925-SD-100,"Cable Assembly, Servo Feedback, R Axis, Box Bulkhead to Stacker Bulkhead, 319"" Long",1,each,1,4,4,No,70072-SD-100,"Servo Connector socket, 60.001.11",4
Proslab,70925-SD-100,"Cable Assembly, Servo Feedback, R Axis, Box Bulkhead to Stacker Bulkhead, 319"" Long",1,each,1,4,4,No,70868-SD-100,Intercontec 61.004.11 Pins for Feedback Panel connectors,4
Proslab,70925-SD-100,"Cable Assembly, Servo Feedback, R Axis, Box Bulkhead to Stacker Bulkhead, 319"" Long",1,each,1,1,1,No,70899-SD-100,"Connector, Intercontec ASTA 013 NN 00 38 0235 000 Servo Feedback Cable Ends, Threaded coupling, 3.5mm-5.6mm cable gland",1
Proslab,70925-SD-100,"Cable Assembly, Servo Feedback, R Axis, Box Bulkhead to Stacker Bulkhead, 319"" Long",1,inches,1,291,291,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",291
Proslab,70925-SD-100,"Cable Assembly, Servo Feedback, R Axis, Box Bulkhead to Stacker Bulkhead, 319"" Long",1,each,1,1,1,No,71027-SD-100,"Connector, Intercontec AKUA 012 NN 00 38 0203 000 Panel mt, w/cable seal, no panel o-ring, Servo Feedback Box Mount, Threaded coupling, 3.5mm-5.6mm cable gland",1
Proslab,70926-SD-100,"Cable Assembly, Servo Feedback, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,each,1,8,8,No,70072-SD-100,"Servo Connector socket, 60.001.11",8
Proslab,70926-SD-100,"Cable Assembly, Servo Feedback, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,each,1,2,2,No,70899-SD-100,"Connector, Intercontec ASTA 013 NN 00 38 0235 000 Servo Feedback Cable Ends, Threaded coupling, 3.5mm-5.6mm cable gland",2
Proslab,70926-SD-100,"Cable Assembly, Servo Feedback, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,inches,1,102,102,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",102
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,each,1,1,1,No,70276-SD-100,"D-Sub 15, Plug, HDP-22, TE 748364-1",1
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,each,1,4,4,No,70278-SD-100,"Pin, HDP-22, TE 1658670-2",4
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,each,1,1,1,No,70547-SD-100,"Backshell, DB9, shielded 45 degree, Northern Technologies N95E200000 / ALLIED 70172376",1
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,each,1,4,4,No,70868-SD-100,Intercontec 61.004.11 Pins for Feedback Panel connectors,4
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,inches,1,25,25,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",25
Proslab,70920-SD-100,"Cable Assembly, Servo Feedback, X Axis, Amplifier to Box Bulkhead, 27"" Long",1,each,1,1,1,No,71027-SD-100,"Connector, Intercontec AKUA 012 NN 00 38 0203 000 Panel mt, w/cable seal, no panel o-ring, Servo Feedback Box Mount, Threaded coupling, 3.5mm-5.6mm cable gland",1
Proslab,70921-SD-100,"Cable Assembly, Servo Feedback, X Axis, Box Bulkhead to Motor, 191"" Long",1,each,1,8,8,No,70072-SD-100,"Servo Connector socket, 60.001.11",8
Proslab,70921-SD-100,"Cable Assembly, Servo Feedback, X Axis, Box Bulkhead to Motor, 191"" Long",1,each,1,2,2,No,70899-SD-100,"Connector, Intercontec ASTA 013 NN 00 38 0235 000 Servo Feedback Cable Ends, Threaded coupling, 3.5mm-5.6mm cable gland",2
Proslab,70921-SD-100,"Cable Assembly, Servo Feedback, X Axis, Box Bulkhead to Motor, 191"" Long",1,inches,1,185,185,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",185
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,each,1,1,1,No,70276-SD-100,"D-Sub 15, Plug, HDP-22, TE 748364-1",1
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,each,1,4,4,No,70278-SD-100,"Pin, HDP-22, TE 1658670-2",4
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,each,1,1,1,No,70547-SD-100,"Backshell, DB9, shielded 45 degree, Northern Technologies N95E200000 / ALLIED 70172376",1
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,each,1,4,4,No,70868-SD-100,Intercontec 61.004.11 Pins for Feedback Panel connectors,4
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,inches,1,33,33,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",33
Proslab,70922-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Amplifier to Box Bulkhead, 41"" Long",1,each,1,1,1,No,71027-SD-100,"Connector, Intercontec AKUA 012 NN 00 38 0203 000 Panel mt, w/cable seal, no panel o-ring, Servo Feedback Box Mount, Threaded coupling, 3.5mm-5.6mm cable gland",1
Proslab,70923-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Box Bulkhead to Motor, 266"" Long",1,each,1,8,8,No,70072-SD-100,"Servo Connector socket, 60.001.11",8
Proslab,70923-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Box Bulkhead to Motor, 266"" Long",1,each,1,2,2,No,70899-SD-100,"Connector, Intercontec ASTA 013 NN 00 38 0235 000 Servo Feedback Cable Ends, Threaded coupling, 3.5mm-5.6mm cable gland",2
Proslab,70923-SD-100,"Cable Assembly, Servo Feedback, Y Axis, Box Bulkhead to Motor, 266"" Long",1,inches,1,266,266,No,71008-SD-100,"Flex Cable, Igus, CF211PUR020202, 4 conductor PUR, 24ga, replacement for  70499-SD-100",266
Proslab,70907-SD-100,"Cable Assembly, Servo Power, C Axis, Amplifier to Box Bulkhead, 38"" Long",1,inches,1,34,34,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",34
Proslab,70907-SD-100,"Cable Assembly, Servo Power, C Axis, Amplifier to Box Bulkhead, 38"" Long",1,each,1,4,4,No,70805-SD-100,"Ferrule, 16 AWG, Black, Ferrules Direct AD15008-L",4
Proslab,70907-SD-100,"Cable Assembly, Servo Power, C Axis, Amplifier to Box Bulkhead, 38"" Long",1,each,1,1,1,No,70862-SD-100,"Connector, Intercontec BEGA 120 NN 00 00 0241 000 Panel mt, No cable seal, No panel o-ring, Servo Power Box Mount",1
Proslab,70907-SD-100,"Cable Assembly, Servo Power, C Axis, Amplifier to Box Bulkhead, 38"" Long",1,each,1,4,4,No,70872-SD-100,Intercontec 61.193.11 Pins for Servo Power panel mount Connector 70862-SD-100,4
Proslab,70908-SD-100,"Cable Assembly, Servo Power, C Axis, Box Bulkhead to Motor, 273"" Long",1,inches,1,259,259,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",259
Proslab,70908-SD-100,"Cable Assembly, Servo Power, C Axis, Box Bulkhead to Motor, 273"" Long",1,each,1,2,2,No,70863-SD-100,"Connector, Intercontec BSTA 108 NN 00 48 0236 000 Servo Power Cable End Connector",2
Proslab,70908-SD-100,"Cable Assembly, Servo Power, C Axis, Box Bulkhead to Motor, 273"" Long",1,each,1,8,8,No,70865-SD-100,Intercontec 60.254.11 Sockets for Servo Power cable end connectors,8
Proslab,70904-SD-100,"Cable Assembly, Servo Power, R Axis, Amplifier to Box Bulkhead, 44"" Long",1,inches,1,32,32,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",32
Proslab,70904-SD-100,"Cable Assembly, Servo Power, R Axis, Amplifier to Box Bulkhead, 44"" Long",1,each,1,4,4,No,70805-SD-100,"Ferrule, 16 AWG, Black, Ferrules Direct AD15008-L",4
Proslab,70904-SD-100,"Cable Assembly, Servo Power, R Axis, Amplifier to Box Bulkhead, 44"" Long",1,each,1,1,1,No,70862-SD-100,"Connector, Intercontec BEGA 120 NN 00 00 0241 000 Panel mt, No cable seal, No panel o-ring, Servo Power Box Mount",1
Proslab,70904-SD-100,"Cable Assembly, Servo Power, R Axis, Amplifier to Box Bulkhead, 44"" Long",1,each,1,4,4,No,70872-SD-100,Intercontec 61.193.11 Pins for Servo Power panel mount Connector 70862-SD-100,4
Proslab,70905-SD-100,"Cable Assembly, Servo Power, R Axis, Box Bulkhead to Stacker Bulkhead, 309"" Long",1,inches,1,267,267,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",267
Proslab,70905-SD-100,"Cable Assembly, Servo Power, R Axis, Box Bulkhead to Stacker Bulkhead, 309"" Long",1,each,1,1,1,No,70863-SD-100,"Connector, Intercontec BSTA 108 NN 00 48 0236 000 Servo Power Cable End Connector",1
Proslab,70905-SD-100,"Cable Assembly, Servo Power, R Axis, Box Bulkhead to Stacker Bulkhead, 309"" Long",1,each,1,4,4,No,70864-SD-100,Intercontec 61.021.11 Pins for Servo Power panel mount Connector for cable gland type receptacle,4
Proslab,70905-SD-100,"Cable Assembly, Servo Power, R Axis, Box Bulkhead to Stacker Bulkhead, 309"" Long",1,each,1,4,4,No,70865-SD-100,Intercontec 60.254.11 Sockets for Servo Power cable end connectors,4
Proslab,70905-SD-100,"Cable Assembly, Servo Power, R Axis, Box Bulkhead to Stacker Bulkhead, 309"" Long",1,each,1,1,1,No,70878-SD-100,"Connector, Intercontec BKUA 199 NN 00 480 2020 Panel mt, With cable seal, No panel o-ring, Servo Power Box Mount",1
Proslab,70906-SD-100,"Cable Assembly, Servo Power, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,inches,1,102,102,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",102
Proslab,70906-SD-100,"Cable Assembly, Servo Power, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,each,1,2,2,No,70863-SD-100,"Connector, Intercontec BSTA 108 NN 00 48 0236 000 Servo Power Cable End Connector",2
Proslab,70906-SD-100,"Cable Assembly, Servo Power, R Axis, Stacker Bulkhead to Motor, 90"" Long",1,each,1,8,8,No,70865-SD-100,Intercontec 60.254.11 Sockets for Servo Power cable end connectors,8
Proslab,70900-SD-100,"Cable Assembly, Servo Power, X Axis, Amplifier to Box Bulkhead, 28"" Long",1,inches,1,28,28,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",28
Proslab,70900-SD-100,"Cable Assembly, Servo Power, X Axis, Amplifier to Box Bulkhead, 28"" Long",1,each,1,4,4,No,70805-SD-100,"Ferrule, 16 AWG, Black, Ferrules Direct AD15008-L",4
Proslab,70900-SD-100,"Cable Assembly, Servo Power, X Axis, Amplifier to Box Bulkhead, 28"" Long",1,each,1,1,1,No,70862-SD-100,"Connector, Intercontec BEGA 120 NN 00 00 0241 000 Panel mt, No cable seal, No panel o-ring, Servo Power Box Mount",1
Proslab,70900-SD-100,"Cable Assembly, Servo Power, X Axis, Amplifier to Box Bulkhead, 28"" Long",1,each,1,4,4,No,70872-SD-100,Intercontec 61.193.11 Pins for Servo Power panel mount Connector 70862-SD-100,4
Proslab,70901-SD-100,"Cable Assembly, Servo Power, X Axis, Box Bulkhead to Motor, 181"" Long",1,inches,1,157,157,No,70497-SD-100,"Flex Cable, Igus, CF35-15-04, 4 conductor, TPE, 16GA",157
Proslab,70901-SD-100,"Cable Assembly, Servo Power, X Axis, Box Bulkhead to Motor, 181"" Long",1,each,1,2,2,No,70863-SD-100,"Connector, Intercontec BSTA 108 NN 00 48 0236 000 Servo Power Cable End Connector",2
Proslab,70901-SD-100,"Cable Assembly, Servo Power, X Axis, Box Bulkhead to Motor, 181"" Long",1,each,1,8,8,No,70865-SD-100,Intercontec 60.254.11 Sockets for Servo Power cable end connectors,8
Proslab,70902-SD-100,"Cable Assembly, Servo Power, Y Axis, Amplifier to Box Bulkhead, 24"" Long",1,inches,1,20,20,No,70498-SD-100,"Flex Cable, Igus, CF35-25-04, 4 conductor, TPE, 14ga",20
Proslab,70902-SD-100,"Cable Assembly, Servo Power, Y Axis, Amplifier to Box Bulkhead, 24"" Long",1,each,1,4,4,No,70806-SD-100,"Ferrule, 14 AWG, Blue, Ferrules Direct AW25010",4
Proslab,70902-SD-100,"Cable Assembly, Servo Power, Y Axis, Amplifier to Box Bulkhead, 24"" Long",1,each,1,1,1,No,70862-SD-100,"Connector, Intercontec BEGA 120 NN 00 00 0241 000 Panel mt, No cable seal, No panel o-ring, Servo Power Box Mount",1
Proslab,70902-SD-100,"Cable Assembly, Servo Power, Y Axis, Amplifier to Box Bulkhead, 24"" Long",1,0,1,4,4,No,70872-SD-100,Intercontec 61.193.11 Pins for Servo Power panel mount Connector 70862-SD-100,4
Proslab,70903-SD-100,"Cable Assembly, Servo Power, Y Axis, Box Bulkhead to Motor, 256"" Long",1,inches,1,230,230,No,70498-SD-100,"Flex Cable, Igus, CF35-25-04, 4 conductor, TPE, 14ga",230
Proslab,70903-SD-100,"Cable Assembly, Servo Power, Y Axis, Box Bulkhead to Motor, 256"" Long",1,each,1,2,2,No,70863-SD-100,"Connector, Intercontec BSTA 108 NN 00 48 0236 000 Servo Power Cable End Connector",2
Proslab,70903-SD-100,"Cable Assembly, Servo Power, Y Axis, Box Bulkhead to Motor, 256"" Long",1,each,1,8,8,No,70865-SD-100,Intercontec 60.254.11 Sockets for Servo Power cable end connectors,8
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,each,1,1,1,No,40112-SD-100,"Filter Indicator Switch, AC/DC 3 wire, Donaldson P174396,  for P179582 Filter Base",1
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,each,1,2,2,yes,70005-SD-200,"Deutsch 0460-202-16141, pin, solid, nickel plate, SZ 16",0
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,each,1,1,1,yes,70041-SD-200,"Deutsch W2P, Wedgelock, DT, 2 Way Receptcal, Green",0
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,each,1,1,1,yes,70285-SD-200,"Deutsch, Receptacle, 2 Position, DT04-2P",0
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,inches,1,10,10,yes,70640-SD-200,"Looming, corregated, polyethylene, black, split, .250 dia, Waytek LCP-250-100",0
Proslab,70754-SD-100,"Cable, Filter Bypass Switch, Deutch 2 pin to M12 Male",1,inches,1,4,4,yes,70645-SD-200,"Looming, corregated, poyethylene, black, split, .500 dia",0
Proslab,70755-SD-100,"Cable, Temperature Sensor, NoShok 800/50/300 to M12 Male",1,each,1,1,1,No,40103-SD-100,"Temperature Transducer, NoShok, 800-50/300-1-5-8-8-025-6",1
Proslab,70755-SD-100,"Cable, Temperature Sensor, NoShok 800/50/300 to M12 Male",1,each,1,1,1,No,70737-SD-100,"Molded Cable, 4 pole, M12 Female - M12 Male, Straight, 1.5 m, Gray PUR/PVC",1
Proslab,70755-SD-100,"Cable, Temperature Sensor, NoShok 800/50/300 to M12 Male",1,each,1,2,2,No,70801-SD-100,"Ferrule, 22 AWG ",2
Proslab,Unknown,"Cable, TouchScreen, Replacement",1,each,1,2,2,No,70005-SD-200,"Deutsch 0460-202-16141, pin, solid, nickel plate, SZ 16",2
Proslab,Unknown,"Cable, TouchScreen, Replacement",1,each,1,1,1,No,70041-SD-200,"Deutsch W2P, Wedgelock, DT, 2 Way Receptcal, Green",1
Proslab,Unknown,"Cable, TouchScreen, Replacement",1,each,1,1,1,No,70199-SD-100,"Touchscreen 4.5m cable, Small PC CBL-RWD-HDMI-4.5",1
Proslab,Unknown,"Cable, TouchScreen, Replacement",1,each,1,1,1,No,70285-SD-200,"Deutsch, Receptacle, 2 Position, DT04-2P",1
Proslab,70756-SD-100,"Cable, Valve Plug with Diode Deutch 2 Pin, 1.5m",35,each,35,2,70,No,70005-SD-200,"Deutsch 0460-202-16141, pin, solid, nickel plate, SZ 16",70
Proslab,70756-SD-100,"Cable, Valve Plug with Diode Deutch 2 Pin, 1.5m",35,each,35,1,35,No,70041-SD-200,"Deutsch W2P, Wedgelock, DT, 2 Way Receptcal, Green",35
Proslab,70756-SD-100,"Cable, Valve Plug with Diode Deutch 2 Pin, 1.5m",35,each,35,1,35,No,70285-SD-200,"Deutsch, Receptacle, 2 Position, DT04-2P",35
Proslab,70756-SD-100,"Cable, Valve Plug with Diode Deutch 2 Pin, 1.5m",35,each,35,1,35,No,70424-SD-100,"Valve Plug, 2 pole, 12-24 VDC LED, Free Wheeling Diode, 1.5m,  IP 68",35
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,each,1,20,20,No,70043-SD-200,"Deutsch Sealing Plug, SZ 12-16",20
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,inches,1,16,16,No,70472-SD-100,"Wire, GXL, 16ga, Red, Waytek: WL16-2",16
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,each,1,2,2,No,70514-SD-100,Deutsch HDP24-24-16SN,2
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,each,1,12,12,No,70540-SD-100,"Deutsch, Pin, Size 12, Solid, Nickel, 0460-204-12141",12
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,inches,1,21,21,No,70643-SD-200,"Looming, corregated, polyethylene, black, split, .750 dia, Waytek LCP-750-100",21
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,inches,1,147,147,No,70993-SD-100,"Wire, 600 Volt, MTW rated,  65 strand, 12ga, Red",147
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,inches,1,149,149,No,70994-SD-100,"Wire, 600 Volt, MTW rated, 65 strand, 12ga, Black",149
Proslab,75085-EA-700,Capacitor Box Internal Harness,1,each,1,19,19,No,71086-SD-100,"Ring Terminal, Uninsulated, 10-12GA wire, 1/4"" screw",19
Proslab,unknown…,"Capacitor, Control Box",2,each,2,1,2,No,70387-SD-100,"Capcitor, 1000uF, 50 V, Radial, Digikey 495-6083-ND",2
Proslab,unknown…,"Capacitor, Control Box",2,inches,2,6,12,No,70438-SD-100,"Wire, TXL, 20ga, Brown, Waytek: WM20-1",12
Proslab,unknown…,"Capacitor, Control Box",2,inches,2,6,12,No,70440-SD-100,"Wire, TXL, 20ga, Blue, Waytek:: WM20-6",12
Proslab,unknown…,"Capacitor, Control Box",2,each,2,2,4,No,70802-SD-100,"Ferrule, 20 AWG, White, Ferrules Direct AW07508",4
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,28031-CB-100,"Panel, Controller box, made from 70098-SD-100",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,10,10,Yes,50321-SD-100,"Washer, Lock,Star, M4, McMaster 97985A730",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,6,6,Yes,61189-ME-100,"M4-0.7 x 12 Flat Head Socket Cap Screw, Zonc Plated, McMaster 91263A829",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,Yes,61190-ME-100,M4-0.7 x 30 Flat Head Socket Cap Screw,0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,9,9,Yes,61205-ME-100,"Bolt, SHCS, M5-0.8 x 10, Zinc",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,2,2,Yes,61207-ME-100,"Bolt, SHCS, M5-0.8 x 14, Zinc",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,13,13,Yes,61211-ME-100,"Bolt, SHCS, M6-1.0 x 12, Zinc McMaster 95263A516",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,9,9,Yes,61355-ME-100,"Washer, Flat, M5, Pack of 100, McMaster 91166A240",0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,2,2,No,70080-SD-100,"Circuit Breaker, Auto Reset, 10 Amp, Waytek 46410",2
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70081-SD-100,"Circuit Breaker, Auto Reset, 15 Amp, Waytek 46415",3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,5,5,No,70082-SD-100,"Circuit Breaker, Auto Reset, 20 Amp, Waytek 46420",5
Proslab,unknown…,Control Box Panel Assembly,1,each,1,2,2,No,70084-SD-100,"Circuit Breaker, Auto Reset, 30 Amp, Waytek 46430",2
Proslab,unknown…,Control Box Panel Assembly,1,each,1,12,12,No,70110-SD-100,"Feed-through, PT2,5, grey, 3209510 ",12
Proslab,unknown…,Control Box Panel Assembly,1,each,1,10,10,No,70111-SD-100,"Phoenix, Feed-through, PT2,5, blue, 3209523",10
Proslab,unknown…,Control Box Panel Assembly,1,each,1,10,10,No,70112-SD-100,"Phoenix, Feed-through, PT2,5 - quattro, grey, 3209578",10
Proslab,unknown…,Control Box Panel Assembly,1,each,1,15,15,No,70113-SD-100,"Phoenix, Feed-through, PT2,5 - quattro, blue, 3209581",15
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70114-SD-100,"Phoenix, Diode block, PT2,5 - quattro-DIO/R-L, 3210279",3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,12,12,No,70115-SD-100,"Phoenix, Fuse block, PT4-FSI/F-LED24, 3208964",12
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70122-SD-100,"Jumper, 5 position, Phoenix FBS 5.5, 3030190",3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70123-SD-100,"Jumper, 4 position, Phoenix FBS 4.5, 3030187",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,2,2,No,70124-SD-100,"Jumper, 2 position, Phoenix FBS 2.5, 3030161",2
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70125-SD-100,"Terminal Block, Buss Bar, Cole Hersee M-449BP",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,6,6,No,70129-SD-100,"End Bracket, Phoenix 0800886",6
Proslab,unknown…,Control Box Panel Assembly,1,each,1,5,5,No,70130-SD-100,"SSR, PLC-OPT-24DC/ 24DC/2, 2900364",5
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70134-SD-100,75 A Relay,3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70135-SD-100,Relay base VCF4-1002,3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70138-SD-100,Relay Connector,3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70142-SD-100,"N-Tron, 105TX 5 port, Switch",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,10,10,No,70146-SD-100,"Phoenix, Relay, PLC-RPT-24DC/21HC, 2900291",10
Proslab,unknown…,Control Box Panel Assembly,1,each,1,0,0,Yes,70160-SD-100,Vicor PS,0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,0,0,No,70161-SD-100,Vicor PS Connecter,0
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70183-SD-100,"Digital Input, NI-9425",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70184-SD-100,"Digital IO, NI-9403",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70185-SD-100,"Analog Input, NI-9205",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70186-SD-100,"Digital Output, NI-9477",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,3,3,No,70187-SD-100,"Digital Output, NI-9478",3
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70188-SD-100,"CAN, NI-9853",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,1,1,No,70191-SD-100,"Controller, NI-9068",1
Proslab,unknown…,Control Box Panel Assembly,1,each,1,2,2,No,70295-SD-100,Deutsch PinLock,2
Proslab,unknown…,Control Box Panel Assembly,1,each,1,6,6,No,70317-SD-100,"Deutsch, Gasket, HD30, Size 24, 16-04477",6
Proslab,unknown…,Control Box Panel Assembly,1,each,1,6,6,No,70319-SD-100,"Deutsch, Lockwasher, HDP20, Size 24, 2414-001-2486",6
Proslab,75092-EA-700,Control Box Prep,1,each,1,1,1,No,28022-SD-100,Control Box Enclosure,1
Proslab,75092-EA-700,Control Box Prep,1,each,1,1,1,No,28052-SD-100,"Connector Plate, control box front",1
Proslab,75092-EA-700,Control Box Prep,1,each,1,4,4,No,50232-SD-100,"Mount, Vibration Damping, 40 lb capacity",4
Proslab,75092-EA-700,Control Box Prep,1,each,1,1,1,No,50704-SD-100,Grommet 5/16,1
Proslab,75092-EA-700,Control Box Prep,1,each,1,4,4,No,60174-SD-100,"Washer, Fender, 3/8 x 1-1/4"", Hillman 880348",4
Proslab,75092-EA-700,Control Box Prep,1,each,1,6,6,Yes,61055-ME-100,"Nut, Hex Flanged, Nyloc, M6",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,8,8,Yes,61208-ME-100,"Bolt, SHCS, M5-0.8 x 16, Zinc",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,6,6,Yes,61401-ME-100,"Bolt, Hex Flange, M6-1.0 x 16, Grade 10.9",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,2,2,No,70296-SD-100,"Deutsch DRBF-2A, Flange, 48/60 Way, A Key",2
Proslab,75092-EA-700,Control Box Prep,1,each,1,0,0,Yes,70317-SD-100,"Deutsch, Gasket, HD30, Size 24, 16-04477",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,0,0,Yes,70319-SD-100,"Deutsch, Lockwasher, HDP20, Size 24, 2414-001-2486",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,0,0,No,70321-SD-100,"Deutsch, Nut, HDP20, Size 24, 2411-001-2405",0
Proslab,75092-EA-700,Control Box Prep,1,each,1,1,1,No,70400-SD-100,Bulkhead Connector M12,1
